,Comments,Origin
9640,Hacer que borren en un año el mal momento que pasaron las personas que mal empatía es lo que les hace falta amenos mi familia y yo no asistimos y los aficionados nunca van a cambiar antes de que suceda otra cosa que mal en fin el $$ ante todo,Maerker
9641,"De risa sus sanciones hay muchos muchos interese$$$$$$$
de por medio no creo que les haya importado lo sucedido",Maerker
9642,"Que pobre sanción , tan solo el joven que perdió el ojo será para toda su vida.
Cómo se atreven a dar una sanción caray si todavía ni siquiera se sabe cómo terminarán los hospitalizados que vergüenza de autoridades y de deporte porque si realmente a los jugadores Méxicanos les interesará su afición se deberían de inconformar por tan apresurada decisión",Maerker
9643,"No se debe asistir a los partidos por seguridad de uno mismo y más por la seguridad de la familia, no formar parte de la corrupción que impera en el fútbol, a ellos les importa poco lo que uno piense o haga. Chingon ubiece sido que ubiecen indemnización para todos los afectados o que ese dinero que pusieron como multa sea para los afectados no para los de cuello blanco dijiera el pejejito",Maerker
9644,"Mexicanos vs mexicanos eso es lo que ellos quieren solo el dinero del pueblo aquí es de conciencia personal de todos los mexicanos si quieren darle mas vida a este equipo...
.no vean sus partidos
.no compren sus playeras
Hay muchas formas de ponerles un alto nosotros mismo a esperar que los empresarios quieran perder dinero eso no va pasar...
Has patria tú cómo mexicano",Maerker
9645,"Salio baratisimo,,,,y
a cualquiera puede hacer su fiesta en la cancha como ven no salio caro ,,,,van por buen camino ya no es diversión en la cancha ya siquieres salir en televisión nada mas anda aun partido de fut,y hasta importante te vuelves ,,,que hasta en él hospital vas adar ,,,,que verguenza,,,",Maerker
9646,Alos papas que yevamos a niños al futbol en señemosle que el futbol es um espectaculo que si ay que apoyar a tu equipo con mo tivacion con porras ;que si perdio tu equipo no tienes que enojarte o ofender a alguien .mientras los castigos que dieron son de burla,Maerker
9647,"Viva la mafia del Fut bol. En este País patas parriba. No podían quedarse atrás los dueños del deporte. Que escatimando gastos para seguridad en los estadios. Se ponen de acuerdo, para burlarse del aficionado en complicidad con las Autoridades panistas del Estado.",Maerker
9648,Mínimo hubieran sido 5 años cerrado el estadio para cualquier evento,Maerker
9649,😂😂😂 el estadio que... la maldita gente es la culpable..,Maerker
9650,"El futbol mexicano hace años dejo de ser atractiva,dueño
s con dos o más equipos,partido
s amañados,un patrocinador para todos los equipos y este siendo una casa de apuestas,el futbol mexicano dejo hace tiempo de creerse....",Maerker
9651,No pues que ofertón... Votaremos a favor de que expulsen a México del mundo mundial y le quiten ser organizador de la copa del mundo..... La vida humana se respeta y tiene más valor que todo.su Estadio.,Maerker
9652,"Se vallan a quedar pobres ,ese es el verdadero valor de un aficionado , castiguen los que van al los estadios y no vallan mas",Maerker
9653,"Sin público para que no ganen dinero en el bolsillo es donde les duele, la muerte de los aficionados que.",Maerker
9654,SOLO UN AÑO!!! Que poca verguenza!!!!!,Maerker
9655,"Tanto ped0 pa cagar agüado, ya vi que el PAN y el dinero no pasa nada a pesar de las evidencias; arriba MEXICO donde todo se pude hasta matar y el gobierno te tapa, no les conviene se acaba la mina de oro llamada Futbol",Maerker
9656,"Muy mínimo el castigo, pudo más el poder económico que todos los heridos y muertos, por qué si hubo",Maerker
9657,"Que poca 🤬🤬🤬🤬 no no es posible q solo sea un año, debió haber sido para siempre",Maerker
9658,"""Grupo de animación""? ahora resulta que los angelitos del desmán son solo ""animadores"" y la ""sanción"" es leve, deberían de vetarlos de por vida, así las cosas de la mafia del fútbol en nuestro México señores.",Maerker
9659,Ojalá que la fifa entre en esta situación por que en México con esos directivos no más no se avanza para nada,Maerker
9660,Tienen que refundirlos en la cárcel!!! Tantos videos y muchos ya fueron identificados en redes sociales y no van por ellos 🤬,Maerker
9661,"Acaso el aficionado que perdió un ojo lo va a recuperar en un año ,no mm, la federación por su lana y el gobierno federal por sus impuestos la misma mmda, de siempre.",Maerker
9662,Una sanción demasiada leve para la magnitud de lo que hicieron una verguenza,Maerker
9663,Por un año nadamás!!!!!! 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,Maerker
9664,"Pura faramalla.
Mikel y su banda de fauna salvaje corrupta de la FMF y demás directivos y dueños voraces de los clubes.
No veo sanciones ejemplares.
Gano más el dinero que la justicia y el poner orden...
Por este tipo de directivos el fútbol sigue y seguirá estancado.",Maerker
9665,"Que babosadas son esas sanciones .falta de caracter 🥚🥚🥚🥚 por parte de la fmf, gobierno de queretaro y gob. Federal 😡😡😡😡😡",Maerker
9666,"El ciudadano que perdió un ojo y otros quizá la vida, es permanente para toda la vida.
El dinero mueve montañas el ser humano que chingue a su mother.",Maerker
9667,"Pero del que abrió la reja no dicen nada, de los que no metieron las manos para detener esto tampoco. Ni de los beneficios que hay de ambos bandos, barras y equipos. Una mafia que no le interesa tener seguras a las familias",Maerker
9668,"Puro circo de la Femexfut que esperaban si hay pura mafia, no pueden perder la mafia.",Maerker
9669,"Que no chin....pero primero el negocio, y después el negocio lo demás les vale %/&$&##",Maerker
9670,Muy poca sanción que tristeza,Maerker
9671,"Vergüenza de federativos en el futbol mexicano, solo les interesa su negocio",Maerker
9672,Que gran castigo dinero es dinero no importa puedes matar a tu madre no cabe duda que televisa manda en el fútbol,Maerker
9673,"Y la venta de alcohol ?!? 😡
Y la responsabilidad
de brindar seguridad del estado o ciudad anfitriona?!? 😡
Y el ajuste al reglamento para TODOS los demás equipos?¡? 😡
Una ves más no va a pasar nada, ya verán que en cuanto se enfríe el asunto, se volverán a repetir eventos similares... 🙄",Maerker
9674,Que se vayan a otra sede por que los jugafores no fueron si no la aficion que se apasiona,Maerker
9675,"“Grupo de animación”? Esos son hooligans 😂 igual están de risa sus sanciones, era para que desafiliaran a ese equipo de $2",Maerker
9676,"Mientras Mikel Arriola daba esas FUERTES, ENERGICAS Y sobre todo EJEMPLARES ""SANCIONES"", los periodistas así:",Maerker
9677,"Se me hace poco, muy poco, para esos fanáticos, FANÁTICOS, hasta donde la impunidad.",Maerker
9678,Deberíamos hacer campaña nacional de NO ASISTIR A LOS ESTADIOS DE FÚTBOL.,Maerker
9679,En serio que dan risa esos dirigentes con una disculpa quieran remediar que barbaros,Maerker
9680,Se nota que primero el negocio y luego la afición,Maerker
9681,"Ahora vendrá una fuerte campaña publicitaria de la convivencia familiar en los estadios, se los apuesto y se los aseguró.",Maerker
9682,Como siempre la FMF haciendo negocios y beneficiada con las multas hacia ambos equipos !!! Pero sin apoyar a los afectados !!,Maerker
9683,Y si hubiera sido El America? en el estado azteca? y la barra de porra del america? pregunto? seria la misma sancion?.....,Maerker
9684,Les tiembla en solo decir que detrás de esto está el crimen organizado,Maerker
9685,"No pues si es ejemplar esa sanción, y que siga el negocio, se quedaron cortos",Maerker
9686,"Les dolería más a los de cuello blanco su sanción $$$ después de un grito homofobico, o que la gente no acuda al estadio",Maerker
9687,Tenían que haber descendido correr al director técnico y al Maikel... Cabeza de chayote,Maerker
9688,Fácil no le importa la vida de las personas ni su seguridad les importa más el negocio por eso jamás así Manten a Miles de personas nunca ningún equipo ser desafiliado se perderían millones para los que están detrás del negocio llamado fútbol,Maerker
9689,"Que desepcion , cuál castigo , cuál sanción , en tres años vuelven a hacer otro desmadre",Maerker
9690,Esos directivos de verdad tienen guano en el cerebro si 3s que tienen cerebro dan pena 😡😡,Maerker
9691,"Que nos pasa México, debería haber castigos más fuerted",Maerker
9692,"La única solución que está en nuestras manos es ya NO ir a los estadios, pero claro siempre hay pendejos",Maerker
9693,"Castigos ""ejemplares"" como dijeron, que paso con el resto de las barras? Que se hará para evitar que esto pase en otros estadios?",Maerker
9694,No es suficiente por eso pasan estas cosas no prendemos de lo qué pasó 😡,Maerker
9695,"Mínima sanción para él índole de lo sucedido, no cabe duda hasta donde llega lo corruptivo en el estado… esto es México 😒",Maerker
9696,Nadamas eso porqueria d.futbol un asco de de deporte y también el gobierno,Maerker
9697,Ya sintonizando las noticias,Maerker
9698,Cuídate mucho!,Maerker
9699,"Ahora mismo como todos lo días, saludos",Maerker
9700,Saludos desde durango denise maerker,Maerker
9701,Denise Maerker saludos!!,Maerker
9702,🦧🦧☝️,Maerker
9703,"Hey hey acá !! , Saludos",Maerker
9704,En qué canal transmiten atando cabos?,Maerker
9705,Marin Gordillo,Maerker
9706,Tamboron Garnacha,Maerker
9707,PON EL LINK,Maerker
9708,"Felicidades a todas las mujeres ... Nuestro apoyo, solidaridad y respeto.",Maerker
9709,Kalel Krypton,Maerker
9710,A Prro ya llegaste a 8m de seguidores 🔥,Maerker
9711,Feliz día!!,Maerker
9712,Te amo Denise,Maerker
9713,Adriana Martinez Estebanes,Maerker
9714,Eva Saucedo,Maerker
9715,💜💜💜,Maerker
9716,Felicidades🌹,Maerker
9717,Tño Rzm,Maerker
9718,#8marzo 💜,Maerker
9719,💜,Maerker
9720,💜,Maerker
9721,Te amo Denise ❤️,Maerker
9722,Felicidades nada más por ser mujer,Maerker
9723,Marin Gordillo,Maerker
9724,"No creo machistas esos nomás son habladores...lo
s que hicieron todo eso se les llama animales .",Maerker
9725,Teodora Garcia Merchant,Maerker
9726,Juan Morena,Maerker
9727,Juan Morena,Maerker
9728,Espera un poco y por la noche espero que no censures lo que las mujeres en contra de la violencia van a hacer,Maerker
9729,Mañana veremos si en realidad se manifiestan en contrá de la violencia de género,Maerker
9730,Pe ellas son las primeras en hacer destrozó,Maerker
9731,Topo Shin,Maerker
9732,El vandalismo femenino es inaceptable y absurdo que prediquen con la violencia,Maerker
9733,Brandon Padilla,Maerker
9734,Elias Gonzalez,Maerker
9735,Elias Gonzalez,Maerker
9736,🙄🙄🙄,Maerker
9737,Elias Gonzalez,Maerker
9738,Manuel Sanchez,Maerker
9739,"De todo lo bueno y malo que existe en nuestra sociedad aprox el 50% fue creado por la mujer, casi todo el ""machismo"" existente por el que tanto se queja este grupo radical fue criado, creado y fomentado por mínimo una mujer en el hogar. En el ámbito personal y familiar está la respuesta, en la educación, no destrozando bienes y agrediendo a personas como desquiciadas por las calles.",Maerker
9740,Jose GC,Maerker
9741,"Consecuencia de tanta maldad es que las personas estan alejadas de Dios y muchos se dejan llevar por el odio el rencor y la maldad por que no permiten que Dios reine sus vidas, Dios nos ama con amor eterno e infinito pero el pecado nos aleja de el y muchos no lo buscan en la oracion, la Eucaristia la confesion, la comunion, en la lectura de su palabra sin duda a este mundo le hace falta la fe en Dios",Maerker
9742,Ojalá esa fuera la atención de las prestadoras de servicio en Veracruz. T tratan como animales #NoImssVeracruz,Maerker
9743,"""con violencia no"" violan, matan y acosan y eso no lo ven como violencia.
Chicas ustedes destruyan, quemen y rompan todos lo que sea necesario para pedir justicia, si el gobierno no lo hace por las buenas pues por lo malo será.
Talvez no sean las ""maneras"" pero una guerra no se ganó regalando flores, si dejamos una denuncia las autoridades no harían nada, el tiempo seguiría pasando y no habría justicia para las madres de las chicas fallecidas. Espero que nunca les llegue a faltar una hermana, una prima, una sobrina, una hija o hasta su propia madre para que entonces sí se den cuenta del porqué las feministas exigen justicia de esa forma.
Y no te preocupes chica que comenta ""ellas no me representan"" ""son unas ridículas"" ""hacen cochinero"" estoy segura que si algún día tu llegas a faltar nosotras las FEMINISTAS alzariamos la voz por tí, para exigir justicia.
Todas estamos juntas! 💜💚",Maerker
9744,Luchan x la violencia y ellas son iguales cuando marchan asen un desmadre,Maerker
9745,"Estoy en contra del machismo pero más del feminismo, no puede haber un género sobre otro, en ese caso debería existir igualdad de condiciones y eso no es posible pero si existe la igualdad de ideas y el respeto por las mismas sin pisotear los derechos del otro género, cosa que ya no existe y por eso existe la guerra de los sexos dónde no hay valores ni respeto por el contrario",Maerker
9746,Porque siempre se quieren hacer notar de una forma tan primitiva,Maerker
9747,La mayoría de las mujeres víctimas de un delito andaban en malos pasos.,Maerker
9748,Está muy mal la vilencia pero estás no son unas santas,Maerker
9749,"Acaso pareciera que el feminismo es el nuevo machismo?? Piden acabar con guerras como la de Ucrania y aquí en nuestro país generan daño social, al parecer están desenfocadas las visiones! La violencia genera VIOLENCIA A MAYOR ESCALA CADA VEZ !!, Si no quieren que esto suceda promuevan la educación de niños sanos mentales, dónde papá y mamá crean un contexto de armonía y amor tanto familiar, social y natural, tomen en cuenta como se juegan los roles en el núcleo familiar ! No es por dónde la mala comunicación de la tv, internet y pseudos filósofos la dictan.",Maerker
